date,state,target-state,temperature,target-temperature,outside-temperature,heat-index
2026-01-08 01:37:37,1,1,21.69,20,0.01,19.923172222222224
2026-01-08 01:38:12,1,1,21.7,20,0.01,19.934172222222227
2026-01-08 01:38:45,1,1,21.69,20,0.01,19.923172222222224
2026-01-08 01:39:21,1,1,21.7,20,0.01,19.934172222222227
2026-01-08 01:39:56,1,1,21.69,20,0.01,19.923172222222224
2026-01-08 01:40:29,1,1,21.66,20,0.01,19.890172222222226
2026-01-08 01:41:02,1,1,21.67,20,0.01,19.901172222222225
2026-01-08 01:41:37,1,1,21.67,20,0.01,19.901172222222225
2026-01-08 01:42:12,1,1,21.69,20,0.01,19.923172222222224
2026-01-08 01:42:48,1,1,21.71,20,0.01,19.945172222222226
2026-01-08 01:43:23,1,1,21.7,20,-0.2,19.934172222222227
2026-01-08 01:43:56,1,1,21.7,20,-0.2,19.934172222222227
2026-01-08 01:44:31,1,1,21.72,20,-0.2,19.95617222222223
2026-01-08 01:45:06,1,1,21.72,20,-0.2,19.95617222222223
2026-01-08 01:45:42,1,1,21.69,20,-0.2,19.923172222222224
2026-01-08 01:46:17,1,1,21.69,20,-0.2,19.923172222222224
2026-01-08 01:46:52,1,1,21.72,20,-0.2,19.95617222222223
2026-01-08 01:47:27,1,1,21.68,20,-0.2,19.912172222222228
2026-01-08 01:48:00,1,1,21.67,20,-0.2,19.901172222222225
2026-01-08 01:48:35,1,1,21.63,20,-0.2,19.85717222222223
2026-01-08 01:49:09,1,1,21.63,20,-0.2,19.85717222222223
2026-01-08 01:49:44,1,1,21.66,20,-0.2,19.890172222222226
2026-01-08 01:50:19,1,1,21.67,20,-0.2,19.901172222222225
2026-01-08 01:50:54,1,1,21.69,20,-0.2,19.923172222222224
2026-01-08 01:51:27,1,1,21.69,20,-0.2,19.923172222222224
2026-01-08 01:52:01,1,1,21.69,20,-0.2,19.923172222222224
2026-01-08 01:52:36,1,1,21.71,20,-0.2,19.945172222222226
2026-01-08 01:53:09,1,1,21.7,20,-0.2,19.934172222222227
2026-01-08 01:53:42,1,1,21.7,20,-0.2,19.934172222222227
2026-01-08 01:54:18,1,1,21.71,20,-0.2,19.945172222222226
2026-01-08 01:54:51,1,1,21.72,20,-0.2,19.95617222222223
2026-01-08 01:55:26,1,1,21.69,20,-0.2,19.923172222222224
2026-01-08 01:55:59,1,1,21.65,20,-0.2,19.879172222222223
2026-01-08 01:56:34,1,1,21.66,20,-0.2,19.890172222222226
2026-01-08 01:57:10,1,1,21.65,20,-0.2,19.879172222222223
2026-01-08 01:57:43,1,1,21.64,20,-0.2,19.86817222222222
2026-01-08 01:58:18,1,1,21.62,20,-0.2,19.846172222222226
2026-01-08 01:58:53,1,1,21.6,20,-0.2,19.82417222222222
2026-01-08 01:59:26,1,1,21.58,20,-0.2,19.802172222222225
2026-01-08 02:00:00,1,1,21.58,20,-0.2,19.802172222222225
2026-01-08 02:00:35,1,1,21.63,20,-0.2,19.85717222222223
2026-01-08 02:01:08,1,1,21.65,20,-0.2,19.879172222222223
2026-01-08 02:01:41,1,1,21.62,20,-0.2,19.846172222222226
2026-01-08 02:02:16,1,1,21.62,20,-0.2,19.846172222222226
2026-01-08 02:02:50,1,1,21.62,20,-0.2,19.846172222222226
2026-01-08 02:03:25,1,1,21.61,20,-0.2,19.835172222222223
2026-01-08 02:04:00,1,1,21.64,20,-0.2,19.86817222222222
2026-01-08 02:04:33,1,1,21.67,20,-0.2,19.901172222222225
2026-01-08 02:05:06,1,1,21.67,20,-0.2,19.901172222222225
2026-01-08 02:05:42,1,1,21.65,20,-0.2,19.879172222222223
2026-01-08 02:06:17,1,1,21.64,20,-0.2,19.86817222222222
2026-01-08 02:06:52,1,1,21.63,20,-0.2,19.85717222222223
2026-01-08 02:07:27,1,1,21.63,20,-0.2,19.85717222222223
2026-01-08 02:08:00,1,1,21.63,20,-0.2,19.85717222222223
2026-01-08 02:08:34,1,1,21.62,20,-0.2,19.846172222222226
2026-01-08 02:09:09,1,1,21.61,20,-0.2,19.835172222222223
2026-01-08 02:09:42,1,1,21.62,20,-0.2,19.846172222222226
2026-01-08 02:10:17,1,1,21.64,20,-0.2,19.86817222222222
2026-01-08 02:10:50,1,1,21.61,20,-0.2,19.835172222222223
2026-01-08 02:11:24,1,1,21.62,20,-0.2,19.846172222222226
2026-01-08 02:11:59,1,1,21.67,20,-0.2,19.901172222222225
2026-01-08 02:12:34,1,1,21.66,20,-0.2,19.890172222222226
2026-01-08 02:13:09,1,1,21.64,20,-0.2,19.86817222222222
2026-01-08 02:13:44,1,1,21.64,20,-0.2,19.86817222222222
2026-01-08 02:14:20,1,1,21.64,20,-0.2,19.86817222222222
2026-01-08 02:14:55,1,1,21.64,20,-0.2,19.86817222222222
2026-01-08 02:15:28,1,1,21.63,20,-0.2,19.85717222222223
2026-01-08 02:16:03,1,1,21.68,20,-0.2,19.912172222222228
2026-01-08 02:16:38,1,1,21.66,20,-0.2,19.890172222222226
2026-01-08 02:17:14,1,1,21.72,20,-0.2,19.95617222222223
2026-01-08 02:17:47,1,1,21.65,20,-0.2,19.879172222222223
2026-01-08 02:18:22,1,1,21.66,20,-0.2,19.890172222222226
2026-01-08 02:18:55,1,1,21.63,20,-0.2,19.85717222222223
2026-01-08 02:19:30,1,1,21.63,20,-0.2,19.85717222222223
2026-01-08 02:20:06,1,1,21.65,20,-0.2,19.879172222222223
2026-01-08 02:20:40,1,1,21.65,20,-0.2,19.879172222222223
2026-01-08 02:21:13,1,1,21.63,20,-0.2,19.85717222222223
2026-01-08 02:21:48,1,1,21.62,20,-0.2,19.846172222222226
2026-01-08 02:22:21,1,1,21.62,20,-0.2,19.846172222222226
2026-01-08 02:22:56,1,1,21.63,20,-0.2,19.85717222222223
2026-01-08 02:23:32,1,1,21.64,20,-0.2,19.86817222222222
2026-01-08 02:24:07,1,1,21.63,20,-0.2,19.85717222222223
2026-01-08 02:24:40,1,1,21.62,20,-0.2,19.846172222222226
2026-01-08 02:25:15,1,1,21.63,20,-0.2,19.85717222222223
2026-01-08 02:25:50,1,1,21.66,20,-0.2,19.890172222222226
2026-01-08 02:26:24,1,1,21.63,20,-0.2,19.85717222222223
2026-01-08 02:26:59,1,1,21.67,20,-0.2,19.901172222222225
2026-01-08 02:27:32,1,1,21.66,20,-0.2,19.890172222222226
2026-01-08 02:28:07,1,1,21.64,20,-0.2,19.86817222222222
2026-01-08 02:28:42,1,1,21.69,20,-0.17,19.923172222222224
2026-01-08 02:29:18,1,1,21.66,20,-0.17,19.890172222222226
2026-01-08 02:29:51,1,1,21.67,20,-0.17,19.901172222222225
2026-01-08 02:30:26,1,1,21.68,20,-0.17,19.912172222222228
2026-01-08 02:31:01,1,1,21.68,20,-0.17,19.912172222222228
2026-01-08 02:31:36,1,1,21.7,20,-0.17,19.934172222222227
2026-01-08 02:32:12,1,1,21.72,20,-0.17,19.95617222222223
2026-01-08 02:32:45,1,1,21.72,20,-0.17,19.95617222222223
2026-01-08 02:33:20,1,1,21.72,20,-0.17,19.95617222222223
2026-01-08 02:33:55,1,1,21.71,20,-0.17,19.945172222222226
2026-01-08 02:34:30,1,1,21.7,20,-0.17,19.934172222222227
2026-01-08 02:35:05,1,1,21.75,20,-0.17,19.989172222222226
2026-01-08 02:35:41,1,1,21.72,20,-0.17,19.95617222222223
2026-01-08 02:36:16,1,1,21.71,20,-0.17,19.945172222222226
2026-01-08 02:36:51,1,1,21.71,20,-0.17,19.945172222222226
2026-01-08 02:37:26,1,1,21.68,20,-0.17,19.912172222222228
2026-01-08 02:38:01,1,1,21.68,20,-0.17,19.912172222222228
2026-01-08 02:38:36,1,1,21.68,20,-0.17,19.912172222222228
2026-01-08 02:39:12,1,1,21.7,20,-0.17,19.934172222222227
2026-01-08 02:39:47,1,1,21.67,20,-0.17,19.901172222222225
2026-01-08 02:40:20,1,1,21.64,20,-0.17,19.86817222222222
2026-01-08 02:40:55,1,1,21.65,20,-0.17,19.879172222222223
2026-01-08 02:41:30,1,1,21.65,20,-0.17,19.879172222222223
2026-01-08 02:42:06,1,1,21.65,20,-0.17,19.879172222222223
2026-01-08 02:42:41,1,1,21.68,20,-0.17,19.912172222222228
2026-01-08 02:43:16,1,1,21.7,20,-0.17,19.934172222222227
2026-01-08 02:43:51,1,1,21.71,20,-0.17,19.945172222222226
2026-01-08 02:44:26,1,1,21.72,20,-0.17,19.95617222222223
2026-01-08 02:45:01,1,1,21.7,20,-0.17,19.934172222222227
2026-01-08 02:45:34,1,1,21.7,20,-0.17,19.934172222222227
2026-01-08 02:46:10,1,1,21.69,20,-0.17,19.923172222222224
2026-01-08 02:46:43,1,1,21.65,20,-0.17,19.879172222222223
2026-01-08 02:47:18,1,1,21.66,20,-0.17,19.890172222222226
2026-01-08 02:47:51,1,1,21.71,20,-0.17,19.945172222222226
2026-01-08 02:48:27,1,1,21.69,20,-0.17,19.923172222222224
2026-01-08 02:49:02,1,1,21.69,20,-0.17,19.923172222222224
2026-01-08 02:49:37,1,1,21.69,20,-0.17,19.923172222222224
2026-01-08 02:50:10,1,1,21.69,20,-0.17,19.923172222222224
2026-01-08 02:50:43,1,1,21.69,20,-0.17,19.923172222222224
2026-01-08 02:51:19,1,1,21.7,20,-0.17,19.934172222222227
2026-01-08 02:51:52,1,1,21.74,20,-0.17,19.978172222222224
2026-01-08 02:52:25,1,1,21.71,20,-0.17,19.945172222222226
2026-01-08 02:52:58,1,1,21.71,20,-0.17,19.945172222222226
2026-01-08 02:53:34,1,1,21.72,20,-0.17,19.95617222222223
2026-01-08 02:54:07,1,1,21.68,20,-0.17,19.912172222222228
2026-01-08 02:54:42,1,1,21.68,20,-0.17,19.912172222222228
2026-01-08 02:55:15,1,1,21.67,20,-0.17,19.901172222222225
2026-01-08 02:55:50,1,1,21.69,20,-0.17,19.923172222222224
2026-01-08 02:56:26,1,1,21.68,20,-0.17,19.912172222222228
2026-01-08 02:57:01,1,1,21.67,20,-0.17,19.901172222222225
2026-01-08 02:57:34,1,1,21.64,20,-0.17,19.86817222222222
2026-01-08 02:58:09,1,1,21.69,20,-0.17,19.923172222222224
2026-01-08 02:58:44,1,1,21.63,20,-0.17,19.85717222222223
2026-01-08 02:59:19,1,1,21.65,20,-0.17,19.879172222222223
2026-01-08 02:59:53,1,1,21.63,20,-0.17,19.85717222222223
2026-01-08 03:00:28,1,1,21.63,20,-0.17,19.85717222222223
2026-01-08 03:01:01,1,1,21.62,20,-0.17,19.846172222222226
2026-01-08 03:01:34,1,1,21.64,20,-0.17,19.86817222222222
2026-01-08 03:02:10,1,1,21.69,20,-0.17,19.923172222222224
2026-01-08 03:02:43,1,1,21.69,20,-0.17,19.923172222222224
2026-01-08 03:03:18,1,1,21.73,20,0.24,19.96717222222223
2026-01-08 03:03:53,1,1,21.74,20,0.24,19.978172222222224
2026-01-08 03:04:28,1,1,21.72,20,0.24,19.95617222222223
2026-01-08 03:05:03,1,1,21.7,20,0.24,19.934172222222227
2026-01-08 03:05:39,1,1,21.71,20,0.24,19.945172222222226
2026-01-08 03:06:14,1,1,21.71,20,0.24,19.945172222222226
2026-01-08 03:06:49,1,1,21.73,20,0.24,19.96717222222223
2026-01-08 03:07:22,1,1,21.68,20,0.24,19.912172222222228
2026-01-08 03:07:57,1,1,21.65,20,0.24,19.879172222222223
2026-01-08 03:08:33,1,1,21.64,20,0.24,19.86817222222222
2026-01-08 03:09:06,1,1,21.62,20,0.24,19.846172222222226
2026-01-08 03:09:41,1,1,21.65,20,0.24,19.879172222222223
2026-01-08 03:10:14,1,1,21.65,20,0.24,19.879172222222223
2026-01-08 03:10:49,1,1,21.67,20,0.24,19.901172222222225
2026-01-08 03:11:26,1,1,21.65,20,0.24,19.879172222222223
2026-01-08 03:12:01,1,1,21.71,20,0.24,19.945172222222226
2026-01-08 03:12:36,1,1,21.71,20,0.24,19.945172222222226
2026-01-08 03:13:09,1,1,21.68,20,0.24,19.912172222222228
2026-01-08 03:13:44,1,1,21.71,20,0.24,19.945172222222226
2026-01-08 03:14:18,1,1,21.68,20,0.24,19.912172222222228
2026-01-08 03:14:57,1,1,21.68,20,0.24,19.912172222222228
2026-01-08 03:15:32,1,1,21.71,20,0.24,19.945172222222226
2026-01-08 03:16:05,1,1,21.72,20,0.24,19.95617222222223
2026-01-08 03:16:40,1,1,21.73,20,0.24,19.96717222222223
2026-01-08 03:17:15,1,1,21.72,20,0.24,19.95617222222223
2026-01-08 03:17:51,1,1,21.72,20,0.24,19.95617222222223
2026-01-08 03:18:26,1,1,21.68,20,0.24,19.912172222222228
2026-01-08 03:18:59,1,1,21.65,20,0.24,19.879172222222223
2026-01-08 03:19:34,1,1,21.69,20,0.24,19.923172222222224
2026-01-08 03:20:09,1,1,21.73,20,0.24,19.96717222222223
2026-01-08 03:20:43,1,1,21.74,20,0.24,19.978172222222224
2026-01-08 03:21:18,1,1,21.77,20,0.24,20.011172222222232
2026-01-08 03:21:53,1,1,21.73,20,0.24,19.96717222222223
2026-01-08 03:22:28,1,1,21.72,20,0.24,19.95617222222223
2026-01-08 03:23:01,1,1,21.72,20,0.24,19.95617222222223
2026-01-08 03:23:37,1,1,21.77,20,0.39,20.011172222222232
2026-01-08 03:24:10,1,1,21.72,20,0.39,19.95617222222223
2026-01-08 03:24:45,1,1,21.74,20,0.39,19.978172222222224
2026-01-08 03:25:18,1,1,21.75,20,0.39,19.989172222222226
2026-01-08 03:25:53,1,1,21.71,20,0.39,19.945172222222226
2026-01-08 03:26:27,1,1,21.69,20,0.39,19.923172222222224
2026-01-08 03:27:00,1,1,21.7,20,0.39,19.934172222222227
2026-01-08 03:27:35,1,1,21.74,20,0.39,19.978172222222224
2026-01-08 03:28:08,1,1,21.78,20,0.39,20.022172222222235
2026-01-08 03:28:44,1,1,21.73,20,0.39,19.96717222222223
2026-01-08 03:29:19,1,1,21.7,20,0.39,19.934172222222227
2026-01-08 03:29:54,1,1,21.68,20,0.39,19.912172222222228
2026-01-08 03:30:29,1,1,21.68,20,0.39,19.912172222222228
2026-01-08 03:31:04,1,1,21.7,20,0.39,19.934172222222227
2026-01-08 03:31:39,1,1,21.73,20,0.39,19.96717222222223
2026-01-08 03:32:15,1,1,21.74,20,0.39,19.978172222222224
2026-01-08 03:32:50,1,1,21.73,20,0.39,19.96717222222223
2026-01-08 03:33:23,1,1,21.71,20,0.39,19.945172222222226
2026-01-08 03:33:58,1,1,21.73,20,0.39,19.96717222222223
2026-01-08 03:34:33,1,1,21.77,20,0.39,20.011172222222232
2026-01-08 03:35:08,1,1,21.81,20,0.39,20.055172222222215
2026-01-08 03:35:42,1,1,21.76,20,0.39,20.00017222222223
2026-01-08 03:36:17,1,1,21.76,20,0.39,20.00017222222223
2026-01-08 03:36:52,1,1,21.74,20,0.39,19.978172222222224
2026-01-08 03:37:27,1,1,21.76,20,0.39,20.00017222222223
2026-01-08 03:38:00,1,1,21.72,20,0.39,19.95617222222223
2026-01-08 03:38:36,1,1,21.73,20,0.36,19.96717222222223
2026-01-08 03:39:09,1,1,21.74,20,0.36,19.978172222222224
2026-01-08 03:39:44,1,1,21.75,20,0.36,19.989172222222226
2026-01-08 03:40:19,1,1,21.77,20,0.36,20.011172222222232
2026-01-08 03:40:54,1,1,21.77,20,0.36,20.011172222222232
2026-01-08 03:41:28,1,1,21.79,20,0.36,20.033172222222227
2026-01-08 03:42:03,1,1,21.77,20,0.36,20.011172222222232
2026-01-08 03:42:38,1,1,21.76,20,0.36,20.00017222222223
2026-01-08 03:43:11,1,1,21.77,20,0.36,20.011172222222232
2026-01-08 03:43:46,1,1,21.8,20,0.36,20.04417222222223
2026-01-08 03:44:22,1,1,21.74,20,0.36,19.978172222222224
2026-01-08 03:44:57,1,1,21.7,20,0.36,19.934172222222227
2026-01-08 03:45:32,1,1,21.74,20,0.36,19.978172222222224
2026-01-08 03:46:07,1,1,21.72,20,0.36,19.95617222222223
2026-01-08 03:46:42,1,1,21.74,20,0.36,19.978172222222224
2026-01-08 03:47:17,1,1,21.73,20,0.36,19.96717222222223
2026-01-08 03:47:53,1,1,21.77,20,0.36,20.011172222222232
2026-01-08 03:48:28,1,1,21.76,20,0.36,20.00017222222223
2026-01-08 03:49:01,1,1,21.75,20,0.36,19.989172222222226
2026-01-08 03:49:34,1,1,21.75,20,0.36,19.989172222222226
2026-01-08 03:50:10,1,1,21.77,20,0.36,20.011172222222232
2026-01-08 03:50:43,1,1,21.74,20,0.36,19.978172222222224
2026-01-08 03:51:16,1,1,21.74,20,0.36,19.978172222222224
2026-01-08 03:51:51,1,1,21.73,20,0.36,19.96717222222223
2026-01-08 03:52:26,1,1,21.7,20,0.36,19.934172222222227
2026-01-08 03:53:02,1,1,21.75,20,0.36,19.989172222222226
2026-01-08 03:53:37,1,1,21.77,20,0.36,20.011172222222232
2026-01-08 03:54:10,1,1,21.76,20,0.36,20.00017222222223
2026-01-08 03:54:45,1,1,21.73,20,0.36,19.96717222222223
2026-01-08 03:55:20,1,1,21.75,20,0.36,19.989172222222226
2026-01-08 03:55:54,1,1,21.76,20,0.36,20.00017222222223
2026-01-08 03:56:29,1,1,21.78,20,0.36,20.022172222222235
2026-01-08 03:57:02,1,1,21.8,20,0.36,20.04417222222223
2026-01-08 03:57:37,1,1,21.83,20,0.36,20.07717222222222
2026-01-08 03:58:10,1,1,21.81,20,0.36,20.055172222222215
2026-01-08 03:58:46,1,1,21.81,20,0.36,20.055172222222215
2026-01-08 03:59:21,1,1,21.79,20,0.36,20.033172222222227
2026-01-08 03:59:56,1,1,21.79,20,0.36,20.033172222222227
2026-01-08 04:00:29,1,1,21.77,20,0.36,20.011172222222232
2026-01-08 04:01:04,1,1,21.76,20,0.36,20.00017222222223
2026-01-08 04:01:40,1,1,21.77,20,0.36,20.011172222222232
2026-01-08 04:02:15,1,1,21.76,20,0.36,20.00017222222223
2026-01-08 04:02:50,1,1,21.76,20,0.36,20.00017222222223
2026-01-08 04:03:23,1,1,21.77,20,0.36,20.011172222222232
2026-01-08 04:03:58,1,1,21.77,20,0.36,20.011172222222232
2026-01-08 04:04:32,1,1,21.77,20,0.36,20.011172222222232
2026-01-08 04:05:05,1,1,21.74,20,0.36,19.978172222222224
2026-01-08 04:05:40,1,1,21.75,20,0.36,19.989172222222226
2026-01-08 04:06:13,1,1,21.74,20,0.36,19.978172222222224
2026-01-08 04:06:49,1,1,21.69,20,0.36,19.923172222222224
2026-01-08 04:07:22,1,1,21.71,20,0.36,19.945172222222226
2026-01-08 04:07:57,1,1,21.73,20,0.36,19.96717222222223
2026-01-08 04:08:30,1,1,21.74,20,0.36,19.978172222222224
2026-01-08 04:09:05,1,1,21.74,20,0.36,19.978172222222224
2026-01-08 04:09:41,1,1,21.74,20,0.36,19.978172222222224
2026-01-08 04:10:16,1,1,21.72,20,0.36,19.95617222222223
2026-01-08 04:10:49,1,1,21.69,20,0.36,19.923172222222224
2026-01-08 04:11:24,1,1,21.74,20,0.36,19.978172222222224
2026-01-08 04:11:59,1,1,21.72,20,0.36,19.95617222222223
2026-01-08 04:12:35,1,1,21.74,20,0.36,19.978172222222224
2026-01-08 04:13:08,1,1,21.73,20,0.36,19.96717222222223
2026-01-08 04:13:43,1,1,21.78,20,0.36,20.022172222222235
2026-01-08 04:14:18,1,1,21.72,20,0.36,19.95617222222223
2026-01-08 04:14:53,1,1,21.73,20,0.36,19.96717222222223
2026-01-08 04:15:28,1,1,21.72,20,0.36,19.95617222222223
2026-01-08 04:16:04,1,1,21.72,20,0.36,19.95617222222223
2026-01-08 04:16:39,1,1,21.69,20,0.36,19.923172222222224
2026-01-08 04:17:14,1,1,21.73,20,0.36,19.96717222222223
2026-01-08 04:17:47,1,1,21.72,20,0.36,19.95617222222223
2026-01-08 04:18:22,1,1,21.73,20,0.39,19.96717222222223
2026-01-08 04:18:56,1,1,21.74,20,0.39,19.978172222222224
2026-01-08 04:19:31,1,1,21.7,20,0.39,19.934172222222227
2026-01-08 04:20:06,1,1,21.71,20,0.39,19.945172222222226
2026-01-08 04:20:39,1,1,21.67,20,0.39,19.901172222222225
2026-01-08 04:21:14,1,1,21.68,20,0.39,19.912172222222228
2026-01-08 04:21:50,1,1,21.72,20,0.39,19.95617222222223
2026-01-08 04:22:23,1,1,21.73,20,0.39,19.96717222222223
2026-01-08 04:22:56,1,1,21.72,20,0.39,19.95617222222223
2026-01-08 04:23:31,1,1,21.75,20,0.39,19.989172222222226
2026-01-08 04:24:06,1,1,21.73,20,0.39,19.96717222222223
2026-01-08 04:24:40,1,1,21.75,20,0.39,19.989172222222226
2026-01-08 04:25:15,1,1,21.75,20,0.39,19.989172222222226
2026-01-08 04:25:48,1,1,21.77,20,0.39,20.011172222222232
2026-01-08 04:26:21,1,1,21.77,20,0.39,20.011172222222232
2026-01-08 04:26:57,1,1,21.81,20,0.39,20.055172222222215
2026-01-08 04:27:32,1,1,21.78,20,0.39,20.022172222222235
2026-01-08 04:28:05,1,1,21.72,20,0.39,19.95617222222223
2026-01-08 04:28:40,1,1,21.74,20,0.39,19.978172222222224
2026-01-08 04:29:13,1,1,21.69,20,0.39,19.923172222222224
2026-01-08 04:29:49,1,1,21.73,20,0.39,19.96717222222223
2026-01-08 04:30:24,1,1,21.75,20,0.39,19.989172222222226
2026-01-08 04:30:59,1,1,21.75,20,0.39,19.989172222222226
2026-01-08 04:31:34,1,1,21.78,20,0.39,20.022172222222235
2026-01-08 04:32:09,1,1,21.81,20,0.39,20.055172222222215
2026-01-08 04:32:44,1,1,21.77,20,0.39,20.011172222222232
2026-01-08 04:33:20,1,1,21.75,20,0.39,19.989172222222226
2026-01-08 04:33:53,1,1,21.76,20,0.39,20.00017222222223
2026-01-08 04:34:28,1,1,21.78,20,0.39,20.022172222222235
2026-01-08 04:35:01,1,1,21.77,20,0.39,20.011172222222232
2026-01-08 04:35:35,1,1,21.76,20,0.39,20.00017222222223
2026-01-08 04:36:10,1,1,21.79,20,0.39,20.033172222222227
2026-01-08 04:36:43,1,1,21.76,20,0.39,20.00017222222223
2026-01-08 04:37:16,1,1,21.79,20,0.39,20.033172222222227
2026-01-08 04:37:51,1,1,21.78,20,0.39,20.022172222222235
2026-01-08 04:38:25,1,1,21.76,20,0.39,20.00017222222223
2026-01-08 04:38:59,1,1,21.73,20,0.39,19.96717222222223
2026-01-08 04:39:34,1,1,21.73,20,0.39,19.96717222222223
2026-01-08 04:40:07,1,1,21.75,20,0.39,19.989172222222226
2026-01-08 04:40:42,1,1,21.74,20,0.39,19.978172222222224
2026-01-08 04:41:17,1,1,21.72,20,0.39,19.95617222222223
2026-01-08 04:41:52,1,1,21.75,20,0.39,19.989172222222226
2026-01-08 04:42:25,1,1,21.75,20,0.39,19.989172222222226
2026-01-08 04:43:00,1,1,21.74,20,0.39,19.978172222222224
2026-01-08 04:43:33,1,1,21.72,20,0.39,19.95617222222223
2026-01-08 04:44:09,1,1,21.75,20,0.39,19.989172222222226
2026-01-08 04:44:44,1,1,21.75,20,0.39,19.989172222222226
2026-01-08 04:45:19,1,1,21.73,20,0.39,19.96717222222223
2026-01-08 04:45:52,1,1,21.71,20,0.39,19.945172222222226
2026-01-08 04:46:27,1,1,21.73,20,0.39,19.96717222222223
2026-01-08 04:47:01,1,1,21.69,20,0.39,19.923172222222224
2026-01-08 04:47:36,1,1,21.73,20,0.39,19.96717222222223
2026-01-08 04:48:11,1,1,21.68,20,0.39,19.912172222222228
2026-01-08 04:48:46,1,1,21.74,20,0.39,19.978172222222224
2026-01-08 04:49:21,1,1,21.76,20,0.39,20.00017222222223
2026-01-08 04:49:57,1,1,21.79,20,0.39,20.033172222222227
2026-01-08 04:50:32,1,1,21.77,20,0.39,20.011172222222232
2026-01-08 04:51:05,1,1,21.74,20,0.39,19.978172222222224
2026-01-08 04:51:40,1,1,21.79,20,0.39,20.033172222222227
2026-01-08 04:52:15,1,1,21.76,20,0.39,20.00017222222223
2026-01-08 04:52:51,1,1,21.7,20,0.39,19.934172222222227
2026-01-08 04:53:25,1,1,21.72,20,0.39,19.95617222222223
2026-01-08 04:54:00,1,1,21.73,20,0.39,19.96717222222223
2026-01-08 04:54:35,1,1,21.71,20,0.39,19.945172222222226
2026-01-08 04:55:10,1,1,21.72,20,0.39,19.95617222222223
2026-01-08 04:55:45,1,1,21.73,20,0.39,19.96717222222223
2026-01-08 04:56:19,1,1,21.73,20,0.39,19.96717222222223
2026-01-08 04:56:52,1,1,21.74,20,0.39,19.978172222222224
2026-01-08 04:57:25,1,1,21.71,20,0.39,19.945172222222226
2026-01-08 04:58:00,1,1,21.69,20,0.39,19.923172222222224
2026-01-08 04:58:36,1,1,21.67,20,0.39,19.901172222222225
2026-01-08 04:59:11,1,1,21.7,20,0.39,19.934172222222227
2026-01-08 04:59:50,1,1,21.72,20,0.39,19.95617222222223
2026-01-08 05:00:25,1,1,21.76,20,0.39,20.00017222222223
2026-01-08 05:01:00,1,1,21.78,20,0.39,20.022172222222235
2026-01-08 05:01:35,1,1,21.71,20,0.39,19.945172222222226
2026-01-08 05:02:11,1,1,21.71,20,0.39,19.945172222222226
2026-01-08 05:02:46,1,1,21.73,20,0.39,19.96717222222223
2026-01-08 05:03:21,1,1,21.75,20,0.63,19.989172222222226
2026-01-08 05:03:56,1,1,21.74,20,0.63,19.978172222222224
2026-01-08 05:04:29,1,1,21.76,20,0.63,20.00017222222223
2026-01-08 05:05:04,1,1,21.78,20,0.63,20.022172222222235
2026-01-08 05:05:40,1,1,21.75,20,0.63,19.989172222222226
2026-01-08 05:06:15,1,1,21.73,20,0.63,19.96717222222223
2026-01-08 05:06:50,1,1,21.74,20,0.63,19.978172222222224
2026-01-08 05:07:25,1,1,21.72,20,0.63,19.95617222222223
2026-01-08 05:07:58,1,1,21.74,20,0.63,19.978172222222224
2026-01-08 05:08:34,1,1,21.75,20,0.63,19.989172222222226
2026-01-08 05:09:07,1,1,21.75,20,0.63,19.989172222222226
2026-01-08 05:09:42,1,1,21.77,20,0.63,20.011172222222232
2026-01-08 05:10:21,1,1,21.79,20,0.63,20.033172222222227
2026-01-08 05:10:56,1,1,21.75,20,0.63,19.989172222222226
2026-01-08 05:11:31,1,1,21.77,20,0.63,20.011172222222232
2026-01-08 05:12:05,1,1,21.76,20,0.63,20.00017222222223
2026-01-08 05:12:40,1,1,21.8,20,0.63,20.04417222222223
2026-01-08 05:13:13,1,1,21.79,20,0.63,20.033172222222227
2026-01-08 05:13:48,1,1,21.79,20,0.63,20.033172222222227
2026-01-08 05:14:23,1,1,21.8,20,0.63,20.04417222222223
2026-01-08 05:14:57,1,1,21.79,20,0.63,20.033172222222227
2026-01-08 05:15:30,1,1,21.76,20,0.63,20.00017222222223
2026-01-08 05:16:05,1,1,21.77,20,0.63,20.011172222222232
2026-01-08 05:16:40,1,1,21.75,20,0.63,19.989172222222226
2026-01-08 05:17:13,1,1,21.71,20,0.63,19.945172222222226
2026-01-08 05:17:49,1,1,21.72,20,0.63,19.95617222222223
2026-01-08 05:18:24,1,1,21.69,20,0.63,19.923172222222224
2026-01-08 05:18:59,1,1,21.69,20,0.63,19.923172222222224
2026-01-08 05:19:34,1,1,21.74,20,0.63,19.978172222222224
2026-01-08 05:20:09,1,1,21.71,20,0.63,19.945172222222226
2026-01-08 05:20:49,1,1,21.71,20,0.63,19.945172222222226
2026-01-08 05:21:24,1,1,21.71,20,0.63,19.945172222222226
2026-01-08 05:21:57,1,1,21.73,20,0.63,19.96717222222223
2026-01-08 05:22:32,1,1,21.75,20,0.63,19.989172222222226
2026-01-08 05:23:07,1,1,21.73,20,0.63,19.96717222222223
2026-01-08 05:23:42,1,1,21.72,20,0.63,19.95617222222223
2026-01-08 05:24:18,1,1,21.74,20,0.63,19.978172222222224
2026-01-08 05:24:51,1,1,21.74,20,0.63,19.978172222222224
